Return,Risk,Weights,Shorts
54.12043104663238,10.45398556515766,[ 2.60358032 -5.5252094   4.43645436 -0.51482528],True
-107.75543124415752,9.616708108711247,[ 1.88597944  2.04991496  0.13483671 -3.07073111],True
40.335437612399055,3.198478737064525,[ 0.40679456 -0.83506007  1.3482013   0.0800642 ],True
-7.658672860772147,1.5043668179808611,[ 1.03710707  0.57043088 -0.61057843  0.00304048],True
107.71729193936677,7.23980026484973,[-1.36957701 -0.46499546  1.44006119  1.39451128],True
23.646827424743257,5.652902723372873,[-2.21387479  3.43784796  0.75371332 -0.97768648],True
20.67235556916217,1.7553856972072914,[ 0.0126259   0.68538557  0.39066923 -0.0886807 ],True
223.40836285843682,20.874241781630847,[ 0.13764196 -9.02920482  8.72630835  1.16525451],True
52.21932804941048,3.497553381400421,[-0.47480812  0.34254989  0.55656467  0.57569356],True
29.31626291039104,2.1778807007705683,[ 0.15151978  0.42163268 -0.02128462  0.44813215],True
74.87046680483344,5.501995413749572,[-1.9458652   1.41873097  1.10852133  0.4186129 ],True
70.97198877954357,5.700153140777726,[ 0.59888766 -1.51041355  0.22391576  1.68761013],True
16.905567485364585,1.7449269254734499,[ 0.50109035 -0.01961694  0.75887006 -0.24034347],True
35.49256424240335,2.33952412804274,[0.05816242 0.18993334 0.38720914 0.36469511],True
67.1808550378101,4.605380630809485,[-1.18837267  0.68009323  0.9815325   0.52674693],True
3.178106688877128,1.606056357686433,[ 0.47231799  0.56433236  0.42956722 -0.46621756],True
110.51754119384574,8.008861184552211,[-2.52057992  0.43176158  2.76429422  0.32452413],True
14.084187416946994,1.0775896162494751,[ 0.75900049 -0.0733666   0.26994768  0.04441844],True
15.510894804020936,1.454179693537406,[ 0.19582293  0.63815041  0.28014439 -0.11411772],True
-10.383568955991551,2.301926718318949,[ 0.8479569   1.07666307 -1.00938962  0.08476965],True
-116.04363760986287,9.562270441409202,[ 1.57165072  3.30348541 -1.22928648 -2.64584965],True
49.786735034809425,3.3648047602403985,[-0.45366559  0.42044628  0.47559996  0.55761935],True
41.470632215584544,15.613657554534848,[-5.55683946  9.56352676 -4.24578173  1.23909443],True
5.91498252726933,1.2027187582066947,[ 0.60680057  0.61574598 -0.29749681  0.07495026],True
28.538330242712853,2.3065729130282784,[ 0.27601861  0.35063178 -0.19248609  0.5658357 ],True
41.298777332238494,2.955048901753108,[-0.56948846  0.78332597  0.57436475  0.21179775],True
116.55827577127542,11.371336199915064,[-0.1216341  -1.16486597 -1.44027079  3.72677086],True
-310.51108406938704,38.36409887395614,[ -4.7505568   15.99070426   2.34287371 -12.58302117],True
-29.431203322255236,3.212722796171008,[ 0.82868548  1.69224749 -1.07845067 -0.4424823 ],True
22.17952705067055,2.036443400271274,[-0.1146906   0.72818582  0.58640183 -0.19989706],True
22.920536026279326,1.8148766718901912,[ 0.63555629 -0.00885344 -0.0976289   0.47092606],True
-9.64250359091739,2.0991655568077277,[ 0.75842727  0.57921398  0.37610319 -0.71374443],True
-38.38690413371714,5.552267842744294,[ 1.50269066  0.02754057  1.29444463 -1.82467585],True
-1.2042282270405613,1.390859115218495,[ 0.97425229  0.03575465  0.38766681 -0.39767375],True
-31.132785049286472,4.172866093776201,[ 1.33348713  0.25048859  0.80985829 -1.393834  ],True
74.81489427469018,12.453343673317116,[-5.41263881  4.87437494  3.92320623 -2.38494236],True
37.1322890003808,3.5507439378580705,[ 0.92141138 -1.49311826  1.48700009  0.08470679],True
-21.653888762261353,5.23652403091243,[ 0.70665401  0.49362866  1.55755893 -1.75784159],True
244.31637116415197,19.680418394078043,[-5.36635456  1.8043673  -0.66701529  5.22900255],True
-243.90022361873895,20.03707128113542,[ 6.92272658 -0.87452001  0.48087803 -5.5290846 ],True
6.528285712957204,1.2651530878625512,[ 0.54996561  0.38983666  0.36338715 -0.30318941],True
-48.76819458348873,7.119022811838776,[ 1.93682127 -0.45789042  1.7741733  -2.25310416],True
-347.3946428461498,25.02478788655276,[ 9.39918421  0.39309045 -3.13935248 -5.65292218],True
-2.821336949673603,1.0708539577158795,[ 0.91162138  0.46875028 -0.31230276 -0.0680689 ],True
12.775670946357769,1.1370966232556217,[ 0.84820888 -0.19813146  0.3703183  -0.02039572],True
23.121091242688138,1.870194577587295,[-0.04278881  0.79011522  0.15327364  0.09939994],True
-1117.032656253935,86.87881718193863,[ 10.98912932  23.43297929  -9.07659536 -24.34551325],True
-65.41495565791642,28.61611793650061,[ 0.12211838 -1.46551414 10.92871125 -8.58531549],True
17.458910425227163,1.7112274661326352,[ 0.48339524  0.4443647  -0.30193589  0.37417594],True
34.99734539599291,2.512840201261336,[ 0.37278849 -0.08413694  0.07403317  0.63731529],True
-21.355034554886537,3.377153998673783,[ 0.26743343  1.70694612  0.09090564 -1.06528519],True
45.36546394875881,3.3337398556367392,[-0.78231021  1.00872199  0.43827094  0.33531728],True
31.738701067532674,2.090246089494461,[ 0.3651994  -0.09499101  0.34562705  0.38416456],True
48.352037908941995,3.8403094299715823,[-0.06969356  0.24807764 -0.22663132  1.04824724],True
96.33378736736785,7.5935689834037206,[-0.44810351 -2.11149931  3.16257528  0.39702754],True
89.70692698101897,17.081113978886496,[ 2.24569631 -2.09167781 -4.85546609  5.7014476 ],True
33.73663012553204,2.7738823988074293,[ 0.34733644  0.12381433 -0.24353404  0.77238328],True
89.2208259077185,6.146880798585038,[-0.99017552 -0.11673735  0.70780806  1.39910481],True
159.03278760991896,131.6460014191926,[ 51.59170431 -60.38629438 -28.43633095  38.23092103],True
4.037933885003286,1.7359429367447516,[ 1.62783726 -0.71429847 -0.27133564  0.35779685],True
110.97095537925551,8.019761480836337,[-0.61796763 -1.28309604  0.76849754  2.13256613],True
14.777919460775857,1.1763166469809803,[ 0.91015967 -0.27257412  0.21278738  0.14962706],True
54.07884518896023,5.719681807707029,[-2.27760323  3.01208075 -0.1365935   0.40211599],True
14.08754581189768,1.6499899621417997,[ 0.27367366  0.44602053  0.58044432 -0.30013851],True
20.876537896330188,1.6763468534281232,[ 0.98773035 -0.61805261  0.35645402  0.27386825],True
34.66742228419608,2.2797683542893634,[0.04094043 0.17571807 0.53048223 0.25285927],True
-81.63776918204707,6.945486817624171,[ 2.15878249  2.18581159 -2.81856063 -0.52603345],True
4.6495997591426805,2.0141552023418434,[ 0.45322093  0.4281985   0.7051479  -0.58656733],True
27.995436675870838,1.8968206165612647,[0.25052466 0.23595249 0.19086259 0.32266027],True
23.771791454554585,2.3497406653185036,[-0.27487813  0.83858604  0.72201401 -0.28572192],True
54.41967490031504,5.407242735691248,[ 1.15397205 -1.49661288 -0.4132893   1.75593013],True
28.62787857520967,2.867290241154426,[-0.5815841   1.47962711 -0.14039639  0.24235337],True
52.51053684239057,3.5079704484167835,[-0.31278957  0.14014639  0.50037077  0.67227241],True
45.670167753017246,3.0125862317352703,[-0.21329525  0.18861602  0.54389861  0.48078062],True
45.61445473835994,6.5234410851423545,[-0.15945821 -1.03011137  3.21178165 -1.02221207],True
70.0390929551994,4.682746578046212,[-0.51784702 -0.47656048  1.37740279  0.61700471],True
71.96635763953465,7.871616499866062,[-0.58422269  0.8487202  -1.62677327  2.36227576],True
-6.777481288038219,1.2057143104880046,[ 1.32919083  0.04570437 -0.36474079 -0.0101544 ],True
-2222.8370276256883,582.4238253432691,[-109.58943834  318.94151681 -243.21614089   34.86406242],True
15.325809372540645,1.3521847072123208,[0.26935428 0.62050528 0.10383302 0.00630743],True
49.18787302285428,3.828711871915891,[-0.20738048  0.38452875 -0.1702538   0.99310553],True
157.519657228038,11.931883824191619,[-1.14642674 -3.55066216  4.51103983  1.18604907],True
51.45541925046685,8.350828680874109,[ 1.05793173 -0.45054605 -2.34157567  2.73418998],True
-10.33825567796194,4.419193984949601,[ 2.18627172 -1.79186837  1.46876631 -0.86316966],True
71.3999878291689,4.8483681113755335,[-0.11608878 -0.90128017  1.01503884  1.0023301 ],True
-17.194781473991885,2.8842664302781666,[ 0.23178219  1.8209364  -0.34675421 -0.70596438],True
32.42504047994289,2.194297236567755,[0.07790104 0.31429944 0.24601365 0.36178587],True
-26.63234631813048,2.576560673824596,[ 1.09873297  0.89094581 -0.25192276 -0.73775603],True
27.34476441343374,2.6166104519116686,[ 0.33970279  0.41251868 -0.45394138  0.70171991],True
80.12232969331905,5.68523811399312,[-0.79569184  0.03538849  0.36763069  1.39267266],True
65.81962323376617,4.7135153465464406,[-1.44401093  1.12099642  0.84932422  0.47369028],True
41.54437493020262,2.7546800058087526,[-0.15676365  0.26842784  0.46348556  0.42485025],True
78.86629381344042,5.248016329351806,[-1.03339834e+00  7.42676679e-04  1.27738007e+00  7.55275600e-01],True
160.03709844087098,11.675448741792762,[-4.6885532   2.41733758  1.54662009  1.72459553],True
-115.80835594994252,9.730935470165486,[ 1.8475336   2.63095234 -0.54513443 -2.93335151],True
15.048275250211221,1.70996415459748,[ 0.44165499  0.60092065 -0.37055093  0.32797529],True
18.138769312915954,1.4662334952266238,[ 0.37114475  0.22961154  0.5017822  -0.10253849],True
11.009699400896661,1.4919868677827175,[ 0.78241679 -0.16977364  0.63082602 -0.24346917],True
430.0983816641076,32.67847988405564,[-8.71746075  0.22110644  0.80028086  8.69607345],True
4.447922655274317,3.8995342427476163,[ 1.00945067  0.70201711 -1.65703756  0.94556978],True
-2.6782975488335454,3.7422835718247294,[ 8.26014463e-04  1.06677089e+00  1.13653037e+00 -1.20412728e+00],True
37.393678192161296,3.874344041338329,[-1.38093613  1.99104064  0.57207264 -0.18217715],True
34.21082373169135,2.250706265184822,[ 0.3789438  -0.26524383  0.52942984  0.35687019],True
31.653505822273132,2.093951395778043,[0.08807882 0.23370971 0.45419398 0.22401749],True
46.55342456236116,3.0570326370752654,[-0.21143732  0.13005193  0.61385221  0.46753318],True
32.59004214108126,2.665196668327861,[ 0.09657186  0.48944703 -0.23071272  0.64469383],True
1.909499488847724,3.002866163670435,[-0.05877798  1.14485065  0.8280312  -0.91410387],True
25.365643308224186,2.607181206967551,[ 0.30917774  0.54266209 -0.52572737  0.67388754],True
5.0531836605047245,2.4994747482134656,[ 0.58081881  0.97582239 -0.99421637  0.43757517],True
56.76728646925089,4.331241853550192,[ 0.51075132 -0.98283223  0.24388145  1.22819946],True
14.686438375682979,3.413779617660816,[ 0.91340786 -0.86482221  1.58532514 -0.63391079],True
29.41025114296825,2.004703835034358,[0.17030775 0.30072503 0.19453754 0.33442968],True
1599.8752836276085,118.892589123227,[-55.74534262  14.26007104  35.32949324   7.15577834],True
35.52938667504585,2.8069780097581676,[-0.37844882  0.51542518  0.99369671 -0.13067307],True
0.23839021652484202,2.9212139548142604,[ 1.31401997  0.23971575 -1.24752774  0.69379201],True
27.129232476762354,2.139509986231338,[ 0.02718637  0.30477094  0.78858071 -0.12053802],True
14.34761716846394,1.1659742086118703,[ 0.53945383  0.33706855 -0.01532268  0.1388003 ],True
-485.4363021991587,66.12570430908343,[ -8.55982697  23.73315037   8.21297042 -22.38629382],True
39.729765082355854,2.610494766425701,[ 0.17876865 -0.12714844  0.45746091  0.49091888],True
33.07967869480969,2.314926242806022,[0.09679716 0.32405941 0.11950833 0.4596351 ],True
30.116375859152345,2.4286993127455596,[ 0.77717132 -0.438427   -0.03377529  0.69503096],True
37.16776365311489,2.424635412677506,[ 0.20762614 -0.10565745  0.49230136  0.40572995],True
63.61492083144748,4.420160376297026,[-1.09064821  0.79818355  0.64507755  0.64738711],True
19.93034664218729,1.5314574444194846,[ 0.42838326  0.3354294  -0.04556229  0.28174962],True
-158.51842878147988,13.23802828335385,[ 7.45323983e+00 -1.96106603e+00 -4.48638800e+00 -5.78579604e-03],True
-357.2189868035713,26.722570221418717,[ 4.8371586   7.55595012 -4.84786512 -6.54524361],True
21.691091844009673,1.5555549428337772,[ 0.68138737 -0.28959824  0.49551347  0.1126974 ],True
13.281423978575415,1.0471275208274569,[0.7563614  0.05494775 0.03483085 0.15385999],True
182.22740107365334,12.809056927569744,[-1.56805848 -2.9226513   2.68205542  2.80865436],True
10.040490570031734,0.9130510750986764,[ 0.77476466  0.05290038  0.20345726 -0.0311223 ],True
-23.61978631232076,9.716901387367033,[ 5.12248989 -3.37962426 -3.11659646  2.37373083],True
87.56344366194351,14.434504900980548,[-1.98641308  3.46351116 -4.38414444  3.90704635],True
53.72144854161971,3.5790694610311777,[-0.52470389  0.20050052  0.94012258  0.38408078],True
51.18161353438841,3.527557285961042,[ 0.31139313 -0.68972212  0.56776398  0.81056501],True
5.6195064146265885,0.9836495059875576,[ 0.66447423  0.3355129   0.19360969 -0.19359682],True
-9.02505891467749,1.5609829687558254,[ 0.74695632  0.77695119 -0.08976822 -0.43413929],True
79.49340439221436,5.779243056022034,[-0.16863518 -1.53744242  2.10493329  0.60114432],True
-19.191216552272426,4.778750900129687,[ 0.90932345  0.18235271  1.478906   -1.57058216],True
49.18313343483606,3.8347116220294746,[-0.4968659   0.75820931 -0.13305107  0.87170765],True
8.811126528640933,5.084229522420692,[ 0.22667981  1.80658585 -2.0741907   1.04092504],True
50.93136817206197,3.6695371036809905,[-0.92330506  0.82532511  0.92519151  0.17278844],True
-99.70680326089897,8.447138696740607,[ 2.99816632  0.29303237  0.18981565 -2.48101434],True
11.069648447625363,2.0488967312502138,[ 1.06749651 -0.66319413  0.88191799 -0.28622038],True
136.81243682476276,12.166097580205834,[-3.12304737  2.19454358 -1.24489728  3.17340108],True
33.73495966751024,4.650516984816405,[-0.53172787  1.72229407 -1.20922278  1.01865657],True
-77.66451972830708,34.71443981090731,[ 1.50857788 -4.09731904 13.54611657 -9.95737541],True
5.145336593972811,4.172918660610542,[ 1.04651734 -0.86099139  1.81198485 -0.9975108 ],True
-1.303603049816831,1.782983608096655,[ 0.82464688  0.16555287  0.56067519 -0.55087495],True
16.54852794640071,4.9518008296418605,[-1.02565001  1.64523509  1.6887795  -1.30836457],True
-3.446609755341976,3.8594022655495266,[-0.58811533  2.12980423  0.56030713 -1.10199603],True
201.37378954832363,13.85217793233534,[-2.88234436 -2.25456625  3.93162307  2.20528754],True
358.39845859691115,28.731569790686038,[-11.46779118   6.32586218   0.11231703   6.02961196],True
31.635577912285164,2.168974180192927,[0.23536681 0.16459011 0.15542402 0.44461906],True
34.464402835169004,2.500425010663509,[-0.28390937  0.54174179  0.70962728  0.0325403 ],True
30.255260083119392,3.1092191856982727,[ 0.07160295  0.75495774 -0.61018387  0.78362318],True
25.032960518045456,2.1487515590000337,[ 0.63524903 -0.01540273 -0.2257694   0.60592311],True
21.070519957935183,1.7059233024210196,[ 0.75984232 -0.13008602 -0.07817557  0.44841926],True
77.76450427464535,7.942600805175133,[ 0.37231612 -0.79719163 -1.18916541  2.61404092],True
61.952427829232505,4.318006731015463,[-1.08787098  0.83541317  0.66344932  0.58900848],True
0.31544553443322343,2.1098683234861086,[ 0.85977181  0.70121869 -0.90473426  0.34374375],True
-86.04331098655766,6.750328269841178,[ 1.88875082  1.92954947 -1.07747951 -1.74082078],True
28.46342082101501,1.9481747330762702,[0.16848681 0.33211764 0.191961   0.30743454],True
16.30565914304739,1.2305806205371574,[ 0.55142802  0.0952291   0.37551356 -0.02217068],True
35.82057914690916,2.580880781133942,[-0.3696959   0.66069252  0.60881142  0.10019196],True
-45.69564468768262,5.323635225335166,[ 1.16463116  0.9508438   0.70519572 -1.82067069],True
22.375434725497573,2.1637947635093306,[-0.08218931  0.60626097  0.75473713 -0.27880879],True
29.2227778461612,2.075796800141742,[-0.08310736  0.55447844  0.41013986  0.11848905],True
31.68483785321544,2.891035730814082,[ 0.96870177 -1.24158674  1.12669084  0.14619414],True
32.72278478821683,2.639815572731282,[ 0.19227427  0.3490138  -0.21270495  0.67141688],True
38.84473842925964,2.7206207201902357,[-0.14844149  0.1314354   0.94028458  0.0767215 ],True
19.49999688891436,1.4162116631831603,[ 0.42121666  0.15042468  0.43622303 -0.00786437],True
7.718951459384064,1.205655246749359,[ 0.44022544  0.5611707   0.22704867 -0.22844481],True
-2202.520103962081,198.01812957912497,[104.201489   -73.32345415  -1.5602152  -28.31781965],True
32.18028136692686,2.1354430958931054,[0.08728898 0.26208121 0.35473607 0.29589373],True
16.22500718646218,1.3638849361723908,[ 0.40057346  0.27193528  0.44213046 -0.1146392 ],True
69.0428292682298,5.847056501824952,[ 1.07424101 -2.76799227  1.79181721  0.90193405],True
26.33123242564797,2.5544551079847806,[ 0.18643662  0.64464961 -0.44486001  0.61377379],True
12.969533916470365,1.1158885599383437,[0.48298608 0.43020248 0.03897632 0.04783512],True
70.31459579457389,5.967819799953303,[-0.57555626  0.42274646 -0.55101997  1.70382977],True
-361.9952148919765,27.8633385122123,[ 8.696078    0.83400746 -0.96763562 -7.56244984],True
26.02770250599918,1.9932912164829373,[ 0.84373182 -0.68859402  0.61881591  0.22604629],True
23.411475958850183,1.682792931336411,[ 0.29148816  0.15869107  0.55549497 -0.0056742 ],True
30.231107068336474,2.263990481002274,[ 0.51779001 -0.10036085 -0.01611244  0.59868327],True
33.88531464163222,3.631403646663316,[ 0.60759923 -0.02814688 -0.71447775  1.1350254 ],True
-21.792299735453884,6.971975139225081,[-0.59438886  2.15198508  1.78177009 -2.3393663 ],True
-205.13616530816867,35.56273406253823,[ 12.20753787 -13.1779654    9.89898418  -7.92855665],True
47.56985597858825,4.586157180577009,[-0.58279025 -0.04311092  2.1082453  -0.48234414],True
32.360437555105015,2.184062443318532,[-0.03215424  0.38651582  0.42678151  0.21885691],True
35.03244670219851,2.463916249320997,[-0.26815444  0.5623976   0.57353898  0.13221785],True
74.5605554145199,5.0390143000107335,[-0.38695513 -0.55508651  0.84163727  1.10040437],True
31.55614866468125,2.1004818834452648,[ 0.47978688 -0.26074002  0.3849504   0.39600273],True
39.16488981620071,2.678371300670949,[ 0.51186774 -0.62201593  0.60442617  0.50572202],True
43.555292485975684,2.9307327777867784,[-0.14188973  0.23881974  0.34839277  0.55467722],True
68.61163780479887,5.086578788152135,[-0.13882344 -1.21309083  2.00132336  0.35059092],True
-13.160880709725216,15.568449412407638,[-1.95818613  2.02304288  5.7569483  -4.82180506],True
-77.36397415970278,6.84745109577904,[ 0.9570883   2.89836418 -1.0083567  -1.84709578],True
-33.72056696545674,6.583812602636632,[ 1.92595894 -0.98604083  2.00755437 -1.94747248],True
105.05587863618277,11.105124413393227,[ 1.23031262 -5.28924152  4.70291411  0.35601479],True
95.13897587980829,6.543078333118448,[-0.54597584 -1.06898799  1.12739186  1.48757197],True
77.19462554002484,5.679507891707863,[-1.81503879  0.8865666   1.77738502  0.15108716],True
36.40814355673911,2.5229077615585105,[-0.09247743  0.44122026  0.21175772  0.43949945],True
32.256141144433776,2.213499838525371,[-0.08519046  0.4225057   0.51613105  0.1465537 ],True
44.77892366874246,4.305215391099015,[ 1.28892177 -1.54599997 -0.06189275  1.31897095],True
22.20096558126087,1.50858634854304,[0.3765142  0.22986631 0.20686462 0.18675486],True
19.735688364219996,1.8172597705219027,[ 0.44026383  0.42459196 -0.27664202  0.41178623],True
26.387332340998956,2.1188153335184072,[-0.1339374   0.61587537  0.62013557 -0.10207353],True
-2.5550481833179037,1.6664382633413823,[ 0.56844816  0.65878017  0.30111232 -0.52834066],True
28.492937775443814,1.8781606985763324,[0.22130034 0.18131793 0.37524691 0.22213482],True
22.855049814873812,4.028518468788258,[ 0.90145866  0.13862978 -1.26751784  1.2274294 ],True
25.541726126973582,3.429569229033521,[ 0.51720954  0.43975789 -0.94920669  0.99223925],True
92.09517066547265,15.441494884767362,[-1.27039786  2.52836627 -4.75968433  4.50171592],True
138.3570586251213,39.9075391007995,[  9.3033892  -22.12934414  16.31774962  -2.49179468],True
52.34624985968069,3.7067514881715002,[ 0.44489914 -0.90729689  0.57632792  0.88606982],True
45.43639927845486,3.4555857540451513,[-0.06069189  0.2667383  -0.09895399  0.89290757],True
21.38100431957282,1.8735485634783935,[-0.00386344  0.619741    0.54638814 -0.16226571],True
15.521393860005874,3.0949206579065347,[ 0.87074163  0.30297702 -1.05237025  0.87865159],True
21.509704594418036,2.3507551562813527,[ 0.07490752  0.93831327 -0.44915221  0.43593142],True
22.84517002787556,2.213491211836628,[ 0.33837462  0.51975758 -0.39160579  0.53347359],True
51.70171042858447,4.280683438557065,[-0.5125915   0.79619973 -0.34423506  1.06062683],True
1287.4772763388553,189.37986045928997,[-80.65285459  38.95739594  77.17066303 -34.47520439],True
32.261839229054935,2.7345126585100497,[ 0.06907562  0.56266631 -0.2924657   0.66072377],True
49.11959954918737,3.33491888619139,[-0.53794632  0.52508719  0.54156671  0.47129242],True
12.68409702514156,1.1557982246260312,[ 0.53993847  0.22660698  0.35353895 -0.1200844 ],True
7.915903021014522,1.1684219821186492,[ 0.41259475  0.66926709  0.04877912 -0.13064097],True
-543.3119495196391,165.1715212707518,[ 18.03670471 -33.24444714  61.40960559 -45.20186317],True
72.41104769690992,6.143349407969476,[-2.27151023  2.36658814  0.09207107  0.81285102],True
43.59618844792524,2.9742152567874496,[ 0.39203386 -0.54451193  0.49632322  0.65615484],True
6.734541984728141,1.8300113141479835,[ 0.46374955  0.37039693  0.66411198 -0.49825846],True
-68.5885373421209,6.04975928086968,[ 2.16808078  1.68640272 -2.57849714 -0.27598637],True
29.960548761331474,2.024110586247217,[0.15200731 0.29235793 0.23362049 0.32201427],True
30.321132534430884,1.9922971061786159,[0.17876461 0.15694781 0.44001016 0.22427742],True
59.058518796306444,5.085032454583819,[-1.84886144  1.58591246  1.49688558 -0.2339366 ],True
29.676373338066238,2.1709202544970974,[0.0859002  0.47628429 0.03231834 0.40549718],True
6.7888641779992085,0.9610880819497347,[ 0.59532076  0.44110391  0.08458775 -0.12101242],True
-72.07300693426039,6.28878629306994,[ 1.31347259  2.0280279  -0.46166241 -1.87983808],True
-80.3708996089631,7.031865183572537,[ 3.04448779  1.05516565 -3.04737525 -0.05227819],True
-13.595517175869364,1.9680037227924962,[ 0.76304975  0.85154322 -0.00120164 -0.61339133],True
-29.211858920467023,2.552332102456856,[ 1.45406369  0.50141079 -0.28164766 -0.67382681],True
41.06856743497451,3.227285514919242,[-0.71071501  0.79286772  1.00959597 -0.09174868],True
15.177522530266177,2.651590665694089,[ 0.68135544 -0.41821404  1.23954254 -0.50268394],True
0.9158251213824103,2.132143129564015,[ 0.33038644  0.76193037  0.56877385 -0.66109065],True
26.040170477677773,1.8956003025390442,[ 0.75291913 -0.54598699  0.57054276  0.2225251 ],True
-172.1856694176022,16.570654714761485,[ 5.26111096 -1.41212146  2.02734098 -4.87633047],True
-11.768429821415273,4.083398788795958,[-0.55504849  2.4812984   0.20853708 -1.13478699],True
-2.6921665766916054,3.409322087499057,[ 2.41241873 -1.29301563 -0.9202705   0.8008674 ],True
42.624881165055484,6.551875546168752,[ 2.27820067 -2.41387903 -0.99160667  2.12728503],True
-184.10815029570776,15.379231714673523,[ 2.60307728  3.60152234 -0.49746511 -4.70713452],True
-4.097078370978319,48.916175320447685,[-17.64528786  19.69803236  13.11982722 -14.17257172],True
34.847967410068385,3.2069622263771858,[ 0.75033399 -0.4071516  -0.34579656  1.00261417],True
865.0235410309059,87.69373306724138,[-51.49219872  41.54049497   8.83115337   2.12055039],True
18.009736961188853,2.0451409983564073,[ 0.23663694  0.26174293  0.85658768 -0.35496756],True
85.04471275320392,5.8362494829308496,[-0.25554868 -1.22276914  1.26614733  1.21217049],True
31.392403141564078,2.965886359139327,[ 0.047102    0.69761293 -0.47797364  0.73325871],True
38.07149324855986,2.503338554636245,[ 0.29385225 -0.2565882   0.51166863  0.45106732],True
-2.1897925470789565,1.9711546375404883,[ 0.63601151  0.44754022  0.55580037 -0.63935209],True
-15.697251336702482,3.271036198942438,[ 0.54883037  0.91146522  0.67308632 -1.13338191],True
38.61451294408667,4.958551161075825,[ 0.13145681 -0.88146754  2.43473749 -0.68472677],True
24.997778910519372,1.7449413870968848,[0.21617589 0.38352574 0.16011365 0.24018473],True
55.638001981306004,4.364161332536651,[-0.45460056  0.53950189 -0.19793719  1.11303587],True
-74.6909206873071,10.322688561956786,[ 3.54415028  1.06303241 -5.01638947  1.40920677],True
43.26923172611674,2.888350792056885,[-0.18326806  0.2735635   0.41659729  0.49310727],True
8.227437121319578,1.7108799356625393,[ 0.3231498   0.56852233  0.54137085 -0.43304298],True
9.641209817894886,0.9386106762826175,[ 0.8960313  -0.10698834  0.22307903 -0.01212199],True
-17.63029150367446,7.39745576524518,[-0.65934874  1.95854386  2.15015446 -2.44934958],True
39.344931762518264,21.37053122344173,[ 6.26382693 -5.18646593 -6.78858783  6.71122683],True
38.576949277927476,2.642265605885186,[ 0.24469244 -0.08365488  0.2289653   0.60999714],True
52.87277197523265,3.6591551141682745,[-0.38727888 -0.10899297  1.28761004  0.20866181],True
-283.00206971949274,26.938611684148583,[  9.18988423   2.79849269 -12.4745386    1.48616168],True
-25.928947810836128,3.622418007864497,[ 0.73133311  1.05586213  0.46576281 -1.25295806],True
99.58710756013679,7.142665373996675,[-1.19206435 -1.00585053  2.69736378  0.5005511 ],True
18.605685850484825,3.1623688985121006,[ 0.8763038  -0.88869593  1.48908491 -0.47669278],True
28.424606067576835,1.8906645669705107,[0.25649481 0.18485881 0.26161704 0.29702934],True
-157.39515904596868,13.851751949110504,[ 5.21147443 -1.30722251  0.92828024 -3.83253216],True
39.868110785500306,2.8989779719252375,[-0.38773527  0.75150341  0.17764384  0.45858802],True
22.978048330838085,2.0222615885059687,[ 0.43595751  0.3330086  -0.2718458   0.50287969],True
52.12672294026409,6.5755739649944,[-2.15621582  3.30736391 -1.06912484  0.91797675],True
89.39598100379416,6.325236146458989,[-0.46065387 -0.80992641  0.65083183  1.61974844],True
-158.11494945029528,12.550655474096772,[ 5.47790941 -1.13205251 -0.26291872 -3.08293818],True
44.55635628141386,3.1277468271950153,[-0.01513406  0.12055971  0.15842571  0.73614864],True
22.814469990172263,2.4186837231479243,[-0.31960988  0.92518946  0.72604002 -0.3316196 ],True
191.9767803792732,15.256071152364822,[-0.83080072 -3.28644062  0.55571614  4.56152521],True
99.77838551876765,6.7565025664788765,[-1.71878783  0.04198196  1.89632556  0.78048032],True
-156.37647684743186,11.481504124020933,[ 3.37967634  2.44674741 -2.1370753  -2.68934846],True
21.735089939237042,9.922920628336717,[ 0.98915095  1.21378833 -3.96403499  2.76109571],True
326.4794891702193,36.48091180668808,[-9.88655022  8.26401675 -7.15667811  9.77921158],True
21.37235470498711,1.4578062311745934,[0.37005793 0.2406005  0.25872033 0.13062123],True
38.66494417180802,2.77842004454549,[ 0.25047521 -0.02622646  0.07139843  0.70435282],True
21.23096889416073,1.496341166913678,[ 0.70135828 -0.15656181  0.15530092  0.29990262],True
18.799529341802852,1.3754883533539544,[ 0.37968608  0.25531349  0.37019189 -0.00519147],True
22.65190811852572,1.661731974020689,[ 0.7022606  -0.37336833  0.55928009  0.11182764],True
-127.28474599275076,18.09976130049002,[ 5.39348867 -4.03344912  4.63790477 -4.99794433],True
22.786846300980464,1.5169616314285495,[ 0.5258686  -0.05113467  0.35281375  0.17245232],True
17.7114771239747,1.4838352351277395,[ 0.62729613 -0.14114759  0.59155712 -0.07770566],True
21.877534041628003,1.69239286993661,[ 0.65325456 -0.02018861 -0.05537648  0.42231053],True
-452.93087148980163,34.82768532136393,[ 13.61299269   2.3066274  -13.55476495  -1.36485514],True
-10.927006242035116,2.425770866770435,[ 0.82837829  0.44772609  0.55068466 -0.82678904],True
1393.7502387100953,213.71548650895662,[  5.17305543 -23.59883541 -53.11912946  72.54490944],True
208.0939379059492,14.154063217778505,[-4.16638797 -0.57217602  3.57823011  2.16033389],True
34.424109056792034,2.2416593612747673,[ 0.22320653 -0.03158584  0.45887319  0.34950613],True
44.61327597426516,3.3387088043167377,[-0.84985695  0.99853213  0.7245925   0.12673232],True
